Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,Geo_PLACESE,Geo_ZCTA3,ACS23_5yr_B25001001,ACS23_5yr_B25001001s,ACS23_5yr_B25003001,ACS23_5yr_B25003002,ACS23_5yr_B25003003,ACS23_5yr_B25003001s,ACS23_5yr_B25003002s,ACS23_5yr_B25003003s,ACS23_5yr_B25008001,ACS23_5yr_B25008002,ACS23_5yr_B25008003,ACS23_5yr_B25008001s,ACS23_5yr_B25008002s,ACS23_5yr_B25008003s,ACS23_5yr_B25008B001,ACS23_5yr_B25008B002,ACS23_5yr_B25008B003,ACS23_5yr_B25008B001s,ACS23_5yr_B25008B002s,ACS23_5yr_B25008B003s,ACS23_5yr_B25008D001,ACS23_5yr_B25008D002,ACS23_5yr_B25008D003,ACS23_5yr_B25008D001s,ACS23_5yr_B25008D002s,ACS23_5yr_B25008D003s,ACS23_5yr_B25008H001,ACS23_5yr_B25008H002,ACS23_5yr_B25008H003,ACS23_5yr_B25008H001s,ACS23_5yr_B25008H002s,ACS23_5yr_B25008H003s,ACS23_5yr_B25008I001,ACS23_5yr_B25008I002,ACS23_5yr_B25008I003,ACS23_5yr_B25008I001s,ACS23_5yr_B25008I002s,ACS23_5yr_B25008I003s
"ACSSF","ca","140","00",,,,"06","037",,,"620901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037620901","Census Tract 6209.01",,,"Census Tract 6209.01, Los Angeles County, California","06037620901","873408","0",,,1137,120.6061,1054,907,147,124.8485,126.6667,36.9697,2677,2385,292,271.5151,277.5757,79.39394,9,9,0,8.484848,8.484848,8.484848,273,227,46,84.24242,86.06061,26.06061,1845,1680,165,203.0303,193.3333,68.48485,160,103,57,55.75758,42.42424,32.12121
"ACSSF","ca","140","00",,,,"06","037",,,"620904",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037620904","Census Tract 6209.04",,,"Census Tract 6209.04, Los Angeles County, California","06037620904","576178","413509",,,1221,69.69697,1067,624,443,64.84849,88.48485,76.36364,2782,1722,1060,215.7576,275.1515,209.697,0,0,0,8.484848,8.484848,8.484848,38,17,21,21.81818,16.36364,15.15152,2552,1536,1016,214.5455,260.606,209.697,113,90,23,92.12122,89.09091,23.0303
"ACSSF","ca","140","00",,,,"06","037",,,"621001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621001","Census Tract 6210.01",,,"Census Tract 6210.01, Los Angeles County, California","06037621001","951843","0",,,2193,129.0909,2041,1226,815,132.7273,94.54546,137.5758,4528,2996,1532,294.5454,256.3636,241.8182,0,0,0,8.484848,8.484848,8.484848,452,394,58,104.8485,92.12122,49.09091,3537,2198,1339,316.9697,253.3333,227.8788,376,280,96,106.6667,89.09091,58.18182
"ACSSF","ca","140","00",,,,"06","037",,,"621005",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621005","Census Tract 6210.05",,,"Census Tract 6210.05, Los Angeles County, California","06037621005","1148249","945338",,,3063,166.0606,2506,1293,1213,184.2424,157.5758,138.7879,4744,2776,1968,318.7879,320.606,212.7273,18,18,0,18.18182,18.18182,8.484848,88,88,0,70.30303,70.30303,8.484848,4208,2398,1810,329.0909,308.4849,221.2121,329,187,142,137.5758,112.1212,78.18182
"ACSSF","ca","140","00",,,,"06","037",,,"621102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621102","Census Tract 6211.02",,,"Census Tract 6211.02, Los Angeles County, California","06037621102","543797","0",,,1307,67.27273,1239,775,464,72.12122,84.24242,66.66666,3390,2224,1166,250.9091,235.1515,233.3333,70,60,10,64.24242,63.63636,9.090909,335,309,26,118.7879,115.7576,21.21212,2619,1636,983,302.4243,246.6667,227.2727,249,102,147,124.8485,69.69697,104.8485
"ACSSF","ca","140","00",,,,"06","037",,,"621104",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621104","Census Tract 6211.04",,,"Census Tract 6211.04, Los Angeles County, California","06037621104","1048848","606445",,,3891,195.7576,3136,1233,1903,169.697,145.4545,144.2424,6557,3225,3332,427.8788,469.697,326.0606,46,0,46,33.33333,11.51515,33.33333,549,293,256,176.3636,132.7273,113.3333,5055,2532,2523,460.606,464.8485,337.5757,437,119,318,82.42424,64.24242,110.9091
"ACSSF","ca","140","00",,,,"06","037",,,"621201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621201","Census Tract 6212.01",,,"Census Tract 6212.01, Los Angeles County, California","06037621201","1640288","0",,,3015,249.0909,2941,1610,1331,255.1515,263.6364,180,6422,3457,2965,520.6061,476.3636,432.1212,211,211,0,181.8182,181.8182,11.51515,615,353,262,192.7273,120,153.3333,4497,2780,1717,483.0303,475.7576,320,989,123,866,409.697,89.69697,399.394
"ACSSF","ca","140","00",,,,"06","037",,,"621204",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621204","Census Tract 6212.04",,,"Census Tract 6212.04, Los Angeles County, California","06037621204","1143203","1028847",,,2226,160.6061,1750,545,1205,157.5758,85.45454,146.0606,2722,974,1748,233.9394,181.2121,224.2424,73,0,73,74.54546,8.484848,74.54546,612,280,332,137.5758,95.15151,93.93939,1734,620,1114,203.0303,141.8182,183.6364,193,29,164,66.06061,27.87879,60.60606
"ACSSF","ca","140","00",,,,"06","037",,,"621301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621301","Census Tract 6213.01",,,"Census Tract 6213.01, Los Angeles County, California","06037621301","1562902","0",,,3088,155.7576,2940,2075,865,170.303,177.5758,123.6364,7169,5209,1960,455.7576,471.5151,290.9091,288,139,149,126.6667,100,75.75758,1459,1326,133,305.4546,324.8485,84.84849,4400,3136,1264,490.9091,413.9394,276.9697,700,304,396,226.6667,192.7273,152.7273
"ACSSF","ca","140","00",,,,"06","037",,,"621324",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621324","Census Tract 6213.24",,,"Census Tract 6213.24, Los Angeles County, California","06037621324","639616","736749",,,2262,127.2727,1974,626,1348,137.5758,97.57576,143.6364,3468,1198,2270,466.6667,202.4242,469.0909,154,56,98,95.75758,43.0303,81.81818,288,25,263,106.6667,23.0303,102.4242,2622,962,1660,451.5151,178.1818,437.5757,175,102,73,80.60606,77.57576,40
"ACSSF","ca","140","00",,,,"06","037",,,"621326",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621326","Census Tract 6213.26",,,"Census Tract 6213.26, Los Angeles County, California","06037621326","739747","963934",,,2017,130.9091,1738,365,1373,151.5152,80,143.0303,3072,841,2231,316.9697,221.8182,290.303,47,0,47,26.06061,8.484848,26.06061,215,102,113,73.93939,57.57576,61.81818,2136,484,1652,266.0606,176.3636,240,215,43,172,84.84849,26.66667,79.39394
"ACSSF","ca","140","00",,,,"06","037",,,"621400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037621400","Census Tract 6214",,,"Census Tract 6214, Los Angeles County, California","06037621400","1284962","0",,,2004,100,1744,899,845,145.4545,85.45454,151.5152,4606,2691,1915,424.8485,272.7273,427.2727,89,27,62,53.93939,32.12121,43.63636,867,641,226,335.1515,263.6364,188.4848,2984,1720,1264,369.697,252.7273,310.303,395,105,290,157.5758,59.39394,142.4242
"ACSSF","ca","140","00",,,,"06","037",,,"650001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037650001","Census Tract 6500.01",,,"Census Tract 6500.01, Los Angeles County, California","06037650001","1584145","26087",,,2489,200.6061,2343,1537,806,184.2424,181.8182,134.5455,5917,3842,2075,413.9394,336.3636,404.2424,60,0,60,55.75758,11.51515,55.75758,2908,2255,653,267.8788,287.8788,219.3939,1309,1004,305,252.1212,169.697,228.4848,1294,498,796,269.0909,187.8788,273.3333
"ACSSF","ca","140","00",,,,"06","037",,,"650003",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037650003","Census Tract 6500.03",,,"Census Tract 6500.03, Los Angeles County, California","06037650003","507940","0",,,1310,80.60606,1218,479,739,81.21212,78.18182,49.69697,3020,1477,1543,236.9697,224.8485,198.1818,236,0,236,115.7576,8.484848,115.7576,886,532,354,140.6061,125.4545,116.9697,1077,763,314,223.0303,207.2727,117.5758,679,182,497,130.303,109.0909,160
"ACSSF","ca","140","00",,,,"06","037",,,"650004",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037650004","Census Tract 6500.04",,,"Census Tract 6500.04, Los Angeles County, California","06037650004","755674","9874",,,1606,120.6061,1498,550,948,116.9697,88.48485,104.8485,4386,1909,2477,453.3333,424.8485,318.1818,348,7,341,160,7.878788,160.6061,1788,916,872,185.4545,174.5455,162.4242,642,447,195,115.7576,89.09091,64.24242,1453,475,978,436.9697,358.7879,237.5758
"ACSSF","ca","140","00",,,,"06","037",,,"650101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037650101","Census Tract 6501.01",,,"Census Tract 6501.01, Los Angeles County, California","06037650101","1896575","6911",,,2211,173.3333,1987,1577,410,183.0303,122.4242,170.303,5021,4018,1003,535.1515,419.394,403.6364,119,119,0,118.1818,118.1818,11.51515,2930,2212,718,431.5151,249.697,399.394,1108,938,170,300.606,304.8485,90.90909,559,444,115,106.6667,123.0303,79.39394
"ACSSF","ca","140","00",,,,"06","037",,,"650102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037650102","Census Tract 6501.02",,,"Census Tract 6501.02, Los Angeles County, California","06037650102","852348","0",,,753,51.51515,731,505,226,51.51515,49.69697,49.69697,2166,1640,526,186.6667,206.6667,111.5152,58,21,37,28.48485,19.39394,21.81818,583,529,54,72.12122,71.51515,24.84848,953,761,192,164.2424,149.0909,86.06061,483,289,194,99.39394,105.4545,58.78788
"ACSSF","ca","140","00",,,,"06","037",,,"650200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037650200","Census Tract 6502",,,"Census Tract 6502, Los Angeles County, California","06037650200","2424178","0",,,1884,95.15151,1812,1415,397,95.15151,83.63636,76.36364,5895,4580,1315,387.2727,337.5757,298.7879,144,59,85,97.57576,58.78788,78.18182,1521,1270,251,150.9091,144.8485,120,2277,1894,383,255.1515,276.9697,138.1818,1664,1180,484,345.4546,258.7879,249.697
"ACSSF","ca","140","00",,,,"06","037",,,"650300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037650300","Census Tract 6503",,,"Census Tract 6503, Los Angeles County, California","06037650300","1876482","0",,,2568,115.1515,2568,1076,1492,115.1515,146.0606,155.1515,7840,3398,4442,652.7273,472.7273,701.2121,284,0,284,129.0909,11.51515,129.0909,3013,1147,1866,652.1212,270.303,661.8182,2170,1176,994,362.4243,333.9394,227.8788,1613,867,746,276.9697,306.6667,296.3636
"ACSSF","ca","140","00",,,,"06","037",,,"650401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037650401","Census Tract 6504.01",,,"Census Tract 6504.01, Los Angeles County, California","06037650401","3507318","716",,,1550,103.6364,1526,1301,225,106.0606,117.5758,53.33333,4383,3834,549,413.3333,450.9091,133.9394,19,19,0,14.54545,14.54545,8.484848,1526,1476,50,352.7273,361.2121,33.93939,1914,1569,345,251.5152,284.2424,103.6364,796,690,106,118.7879,117.5758,55.75758
